hand1_str,hand2_str,equity_hand1,equity_hand2
KQs,J5o,0.6981,0.30189999999999995
KQs,T5o,0.7007,0.2993
KQs,95o,0.67335,0.32665
KQs,85o,0.6646,0.33540000000000003
KQs,75o,0.6552,0.3448
KQs,65o,0.64845,0.35155000000000003
KQs,55,0.49705,0.50295
KQs,54s,0.603,0.397
KQs,53s,0.6198,0.3802
KQs,52s,0.63095,0.36905
KQs,A4o,0.46565,0.53435
KQs,K4o,0.75715,0.24285
KQs,Q4o,0.7711,0.2289
KQs,J4o,0.69505,0.30495000000000005
KQs,T4o,0.69845,0.30155
KQs,94o,0.68455,0.31545
KQs,84o,0.68185,0.31815000000000004
KQs,74o,0.67205,0.32794999999999996
KQs,64o,0.6621,0.3379
KQs,54o,0.65175,0.34824999999999995
KQs,44,0.49905,0.50095
KQs,43s,0.6181,0.3819
KQs,42s,0.63275,0.36724999999999997
KQs,A3o,0.4552,0.5448
KQs,K3o,0.75335,0.24665000000000004
KQs,Q3o,0.7769,0.22309999999999997
KQs,J3o,0.70715,0.29285000000000005
KQs,T3o,0.69415,0.30584999999999996
KQs,93o,0.6948,0.3052
KQs,83o,0.6972,0.30279999999999996
KQs,73o,0.68185,0.31815000000000004
KQs,63o,0.6669,0.33309999999999995
KQs,53o,0.65285,0.34714999999999996
KQs,43o,0.6613,0.3387
KQs,33,0.51445,0.48555000000000004
KQs,32s,0.63945,0.36055000000000004
KQs,A2o,0.45535,0.5446500000000001
KQs,K2o,0.76205,0.23795
KQs,Q2o,0.77785,0.22214999999999996
KQs,J2o,0.71755,0.28245
KQs,T2o,0.7105,0.2895
KQs,92o,0.6928,0.30720000000000003
KQs,82o,0.69375,0.30625
KQs,72o,0.6919,0.30810000000000004
KQs,62o,0.6779,0.32210000000000005
KQs,52o,0.6857,0.3143
KQs,42o,0.6789,0.32110000000000005
KQs,32o,0.6731,0.32689999999999997
KQs,22,0.519,0.481
KJs,KTs,0.7328,0.2672
KJs,K9s,0.69885,0.30115000000000003
KJs,K8s,0.7102,0.28979999999999995
KJs,K7s,0.6928,0.30720000000000003
KJs,K6s,0.69365,0.30635
KJs,K5s,0.69685,0.30315000000000003
KJs,K4s,0.7367,0.2633
KJs,K3s,0.74035,0.25965000000000005
KJs,K2s,0.75195,0.24805
KJs,AQo,0.3976,0.6024
KJs,KQo,0.296,0.704
KJs,QQ,0.3242,0.6758
KJs,QJs,0.7034,0.2966
KJs,QTs,0.6422,0.3578
KJs,Q9s,0.61595,0.38405
KJs,Q8s,0.63215,0.36785
KJs,Q7s,0.6413,0.3587
KJs,Q6s,0.6679,0.33209999999999995
KJs,Q5s,0.6384,0.36160000000000003
KJs,Q4s,0.63935,0.36065
KJs,Q3s,0.66965,0.33035000000000003
KJs,Q2s,0.63515,0.36485
KJs,AJo,0.3047,0.6953
KJs,KJo,0.52435,0.47565
KJs,QJo,0.74365,0.25634999999999997
KJs,JJ,0.35825,0.64175
KJs,JTs,0.6938,0.3062
KJs,J9s,0.70025,0.29974999999999996
KJs,J8s,0.7508,0.24919999999999998
KJs,J7s,0.71075,0.28925
KJs,J6s,0.75865,0.24134999999999995
KJs,J5s,0.72235,0.27764999999999995
KJs,J4s,0.7247,0.2753
KJs,J3s,0.72605,0.27395
KJs,J2s,0.73845,0.26154999999999995
KJs,ATo,0.44015,0.55985
KJs,KTo,0.744,0.256
KJs,QTo,0.64925,0.35075
KJs,JTo,0.7298,0.2702
KJs,TT,0.4643,0.5357000000000001
KJs,T9s,0.6216,0.37839999999999996
KJs,T8s,0.6408,0.35919999999999996
KJs,T7s,0.6372,0.3628
KJs,T6s,0.6457,0.35429999999999995
KJs,T5s,0.69655,0.30345
KJs,T4s,0.6614,0.3386
KJs,T3s,0.714,0.28600000000000003
KJs,T2s,0.67085,0.32915000000000005
KJs,A9o,0.454,0.546
KJs,K9o,0.74635,0.25365000000000004
KJs,Q9o,0.6559,0.34409999999999996
KJs,J9o,0.73425,0.26575000000000004
KJs,T9o,0.66065,0.33935000000000004
KJs,99,0.47265,0.52735
KJs,98s,0.6173,0.38270000000000004
KJs,97s,0.628,0.372
KJs,96s,0.6402,0.3598
KJs,95s,0.6411,0.3589
KJs,94s,0.69135,0.30865
KJs,93s,0.65345,0.34655
KJs,92s,0.66105,0.33895
KJs,A8o,0.46125,0.5387500000000001
KJs,K8o,0.70275,0.29725
KJs,Q8o,0.6623,0.3377
KJs,J8o,0.76065,0.23934999999999995
KJs,T8o,0.6837,0.3163
KJs,98o,0.64195,0.35805
KJs,88,0.47565,0.52435
KJs,87s,0.64785,0.35214999999999996
KJs,86s,0.6294,0.37060000000000004
KJs,85s,0.6692,0.3308
KJs,84s,0.6499,0.35009999999999997
KJs,83s,0.6466,0.35340000000000005
KJs,82s,0.66305,0.33694999999999997
KJs,A7o,0.4634,0.5366
KJs,K7o,0.7405,0.25949999999999995
KJs,Q7o,0.6709,0.32909999999999995
KJs,J7o,0.75195,0.24805
KJs,T7o,0.66945,0.33055
KJs,97o,0.66355,0.33645
KJs,87o,0.6484,0.3516
KJs,77,0.488,0.512
KJs,76s,0.61575,0.38425
KJs,75s,0.62665,0.37334999999999996
KJs,74s,0.63205,0.36795
KJs,73s,0.63965,0.36034999999999995
KJs,72s,0.6521,0.3479
KJs,A6o,0.47505,0.52495
KJs,K6o,0.7487,0.25129999999999997
KJs,Q6o,0.66745,0.33255
KJs,J6o,0.7658,0.23419999999999996
KJs,T6o,0.67955,0.32045
KJs,96o,0.66575,0.33425000000000005
KJs,86o,0.6662,0.3338
KJs,76o,0.6425,0.35750000000000004
KJs,66,0.49385,0.50615
KJs,65s,0.6099,0.3901
KJs,64s,0.6235,0.37649999999999995
KJs,63s,0.64195,0.35805
KJs,62s,0.64945,0.35055000000000003
KJs,A5o,0.44805,0.5519499999999999
KJs,K5o,0.74025,0.25975000000000004
KJs,Q5o,0.66975,0.33025000000000004
KJs,J5o,0.72305,0.27695000000000003
KJs,T5o,0.6982,0.30179999999999996
KJs,95o,0.67395,0.32604999999999995
KJs,85o,0.66525,0.33475
KJs,75o,0.65585,0.34414999999999996
KJs,65o,0.6396,0.36040000000000005
KJs,55,0.5009,0.4991
KJs,54s,0.64345,0.35655000000000003
KJs,53s,0.62465,0.37534999999999996
KJs,52s,0.66145,0.33855
KJs,A4o,0.455,0.5449999999999999
KJs,K4o,0.7431,0.2569
KJs,Q4o,0.6731,0.32689999999999997
KJs,J4o,0.76775,0.23224999999999996
KJs,T4o,0.6929,0.30710000000000004
KJs,94o,0.6887,0.3113
KJs,84o,0.68125,0.31875
KJs,74o,0.6594,0.3406
KJs,64o,0.6683,0.3317
KJs,54o,0.643,0.357
KJs,44,0.5063,0.4937
KJs,43s,0.6607,0.33930000000000005
KJs,42s,0.63925,0.36075
KJs,A3o,0.4384,0.5616
KJs,K3o,0.74125,0.25875000000000004
KJs,Q3o,0.6793,0.3207
KJs,J3o,0.7767,0.22330000000000005
KJs,T3o,0.7091,0.29090000000000005
KJs,93o,0.69015,0.30984999999999996
KJs,83o,0.7026,0.2974
KJs,73o,0.68645,0.31355
KJs,63o,0.67295,0.32704999999999995
KJs,53o,0.65605,0.34395
KJs,43o,0.6589,0.34109999999999996
KJs,33,0.50705,0.49295
KJs,32s,0.6423,0.3577
KJs,A2o,0.46905,0.53095
KJs,K2o,0.74875,0.25125
KJs,Q2o,0.6847,0.3153
KJs,J2o,0.7791,0.22089999999999999
KJs,T2o,0.7162,0.28380000000000005
KJs,92o,0.70065,0.29935
KJs,82o,0.70615,0.29384999999999994
KJs,72o,0.697,0.30300000000000005
KJs,62o,0.67925,0.32075
KJs,52o,0.6732,0.3268
KJs,42o,0.6743,0.3257
KJs,32o,0.6813,0.3187
KJs,22,0.5163,0.4837
KTs,K9s,0.69465,0.30535
KTs,K8s,0.69895,0.30105000000000004
KTs,K7s,0.68815,0.31184999999999996
KTs,K6s,0.68105,0.31894999999999996
KTs,K5s,0.6933,0.3067
KTs,K4s,0.68595,0.31405000000000005
KTs,K3s,0.73,0.27
KTs,K2s,0.6982,0.30179999999999996
KTs,AQo,0.41705,0.5829500000000001
KTs,KQo,0.3077,0.6923
KTs,QQ,0.3196,0.6804
KTs,QJs,0.58315,0.41685000000000005
KTs,QTs,0.71255,0.28745
KTs,Q9s,0.6194,0.38060000000000005
KTs,Q8s,0.6278,0.3722
KTs,Q7s,0.64135,0.35865
KTs,Q6s,0.63525,0.36475
KTs,Q5s,0.63615,0.36385
KTs,Q4s,0.63795,0.36205
KTs,Q3s,0.6526,0.34740000000000004
KTs,Q2s,0.63885,0.36114999999999997
KTs,AJo,0.4107,0.5892999999999999
KTs,KJo,0.31115,0.68885
KTs,QJo,0.6132,0.38680000000000003
KTs,JJ,0.3247,0.6753
KTs,JTs,0.69645,0.30355
KTs,J9s,0.6139,0.3861
KTs,J8s,0.62465,0.37534999999999996
KTs,J7s,0.6263,0.37370000000000003
KTs,J6s,0.6311,0.3689
KTs,J5s,0.637,0.363
KTs,J4s,0.6679,0.33209999999999995
KTs,J3s,0.63915,0.36085
KTs,J2s,0.6413,0.3587
KTs,ATo,0.3076,0.6924
KTs,KTo,0.52505,0.47495
KTs,QTo,0.74845,0.25155000000000005
KTs,JTo,0.7302,0.26980000000000004
KTs,TT,0.36105,0.63895
KTs,T9s,0.67615,0.32384999999999997
KTs,T8s,0.7391,0.2609
KTs,T7s,0.7042,0.29579999999999995
KTs,T6s,0.69695,0.30305000000000004
KTs,T5s,0.72275,0.27725
KTs,T4s,0.72365,0.27635
KTs,T3s,0.7256,0.2744
KTs,T2s,0.72935,0.27064999999999995
KTs,A9o,0.457,0.5429999999999999
KTs,K9o,0.726,0.274
KTs,Q9o,0.65685,0.34314999999999996
KTs,J9o,0.6449,0.35509999999999997
KTs,T9o,0.72815,0.27185000000000004
KTs,99,0.4746,0.5254
KTs,98s,0.6157,0.3843
KTs,97s,0.66245,0.33755
KTs,96s,0.63435,0.36565000000000003
KTs,95s,0.65465,0.34535000000000005
KTs,94s,0.65135,0.34865
KTs,93s,0.66315,0.33685
KTs,92s,0.65395,0.34604999999999997
KTs,A8o,0.46685,0.53315
KTs,K8o,0.73685,0.26315
KTs,Q8o,0.66605,0.33394999999999997
KTs,J8o,0.6548,0.34519999999999995
KTs,T8o,0.7413,0.25870000000000004
KTs,98o,0.664,0.33599999999999997
KTs,88,0.48235,0.5176499999999999
KTs,87s,0.6156,0.38439999999999996
KTs,86s,0.61765,0.38234999999999997
KTs,85s,0.63715,0.36285
KTs,84s,0.64285,0.35714999999999997
KTs,83s,0.6501,0.3499
KTs,82s,0.65825,0.34175
KTs,A7o,0.46,0.54
KTs,K7o,0.73015,0.26985000000000003
KTs,Q7o,0.67205,0.32794999999999996
KTs,J7o,0.6717,0.32830000000000004
KTs,T7o,0.7428,0.2572
KTs,97o,0.65455,0.34545000000000003
KTs,87o,0.64115,0.35885
KTs,77,0.49495,0.50505
KTs,76s,0.61385,0.38615
KTs,75s,0.6186,0.38139999999999996
KTs,74s,0.6333,0.3667
KTs,73s,0.68165,0.31835
KTs,72s,0.6594,0.3406
KTs,A6o,0.4533,0.5467
KTs,K6o,0.72945,0.27054999999999996
KTs,Q6o,0.66815,0.33185
KTs,J6o,0.66605,0.33394999999999997
KTs,T6o,0.7527,0.24729999999999996
KTs,96o,0.67405,0.32594999999999996
KTs,86o,0.66075,0.33925000000000005
KTs,76o,0.64295,0.35705
KTs,66,0.4937,0.5063
KTs,65s,0.6033,0.39670000000000005
KTs,64s,0.62215,0.37785
KTs,63s,0.6407,0.35929999999999995
KTs,62s,0.68125,0.31875
KTs,A5o,0.4684,0.5316000000000001
KTs,K5o,0.7307,0.2693
KTs,Q5o,0.6743,0.3257
KTs,J5o,0.66995,0.33004999999999995
KTs,T5o,0.7596,0.24039999999999995
KTs,95o,0.6807,0.31930000000000003
KTs,85o,0.6748,0.32520000000000004
KTs,75o,0.6601,0.3399
KTs,65o,0.6429,0.3571
KTs,55,0.4981,0.5019
KTs,54s,0.6134,0.38660000000000005
KTs,53s,0.6264,0.37360000000000004
KTs,52s,0.6351,0.3649
KTs,A4o,0.4571,0.5428999999999999
KTs,K4o,0.73155,0.26844999999999997
KTs,Q4o,0.68215,0.31784999999999997
KTs,J4o,0.66855,0.33145
KTs,T4o,0.7735,0.22650000000000003
KTs,94o,0.70575,0.29425
KTs,84o,0.6815,0.3185
KTs,74o,0.6715,0.3285
KTs,64o,0.6534,0.3466
KTs,54o,0.65325,0.34675
KTs,44,0.50265,0.49734999999999996
KTs,43s,0.6242,0.3758
KTs,42s,0.6702,0.3298
KTs,A3o,0.45855,0.54145
KTs,K3o,0.7323,0.26770000000000005
KTs,Q3o,0.6702,0.3298
KTs,J3o,0.67715,0.32284999999999997
KTs,T3o,0.77085,0.22914999999999996
KTs,93o,0.6924,0.3076
KTs,83o,0.70465,0.29535
KTs,73o,0.6818,0.31820000000000004
KTs,63o,0.67395,0.32604999999999995
KTs,53o,0.66055,0.33945000000000003
KTs,43o,0.66625,0.33375
KTs,33,0.5168,0.48319999999999996
KTs,32s,0.63665,0.36334999999999995
KTs,A2o,0.45435,0.54565
KTs,K2o,0.74145,0.25854999999999995
KTs,Q2o,0.67635,0.32365
KTs,J2o,0.67805,0.32194999999999996
KTs,T2o,0.78235,0.21765
KTs,92o,0.69555,0.30445
KTs,82o,0.6971,0.30289999999999995
KTs,72o,0.69875,0.30125
KTs,62o,0.68825,0.31174999999999997
KTs,52o,0.67685,0.32315000000000005
KTs,42o,0.67505,0.32494999999999996
KTs,32o,0.6801,0.31989999999999996
KTs,22,0.51995,0.48005
K9s,K8s,0.6717,0.32830000000000004
K9s,K7s,0.67,0.32999999999999996
K9s,K6s,0.66525,0.33475
K9s,K5s,0.66965,0.33035000000000003
K9s,K4s,0.67915,0.32084999999999997
K9s,K3s,0.6695,0.3305
K9s,K2s,0.67935,0.32065
K9s,AQo,0.3858,0.6142000000000001
K9s,KQo,0.30955,0.69045
K9s,QQ,0.3072,0.6928000000000001
K9s,QJs,0.56055,0.43945
K9s,QTs,0.5949,0.4051
K9s,Q9s,0.74295,0.25705
K9s,Q8s,0.62025,0.37975000000000003
K9s,Q7s,0.63,0.37
K9s,Q6s,0.62505,0.37495
K9s,Q5s,0.62065,0.37934999999999997
K9s,Q4s,0.6189,0.3811
K9s,Q3s,0.6508,0.34919999999999995
K9s,Q2s,0.62795,0.37205
K9s,AJo,0.3915,0.6085
K9s,KJo,0.3094,0.6906
K9s,QJo,0.6033,0.39670000000000005
K9s,JJ,0.31705,0.68295
K9s,JTs,0.57815,0.42184999999999995
K9s,J9s,0.68935,0.31065
K9s,J8s,0.60605,0.39395
K9s,J7s,0.61645,0.38354999999999995
K9s,J6s,0.62235,0.37765000000000004
K9s,J5s,0.61685,0.38315
K9s,J4s,0.6552,0.3448
K9s,J3s,0.62125,0.37875000000000003
K9s,J2s,0.6661,0.3339
K9s,ATo,0.39025,0.60975
K9s,KTo,0.31935,0.68065
K9s,QTo,0.6037,0.3963
K9s,JTo,0.5876,0.4124
K9s,TT,0.32145,0.67855
K9s,T9s,0.71345,0.28654999999999997
K9s,T8s,0.5962,0.40380000000000005
K9s,T7s,0.635,0.365
K9s,T6s,0.61625,0.38375000000000004
K9s,T5s,0.6263,0.37370000000000003
K9s,T4s,0.62085,0.37915
K9s,T3s,0.63265,0.36734999999999995
K9s,T2s,0.64895,0.35105
K9s,A9o,0.30305,0.69695
K9s,K9o,0.52485,0.47514999999999996
K9s,Q9o,0.7129,0.2871
K9s,J9o,0.7259,0.2741
K9s,T9o,0.7153,0.28469999999999995
K9s,99,0.34345,0.65655
K9s,98s,0.68885,0.31115000000000004
K9s,97s,0.6917,0.3083
K9s,96s,0.69055,0.30945
K9s,95s,0.75625,0.24375000000000002
K9s,94s,0.72675,0.27325
K9s,93s,0.7276,0.2724
K9s,92s,0.7376,0.26239999999999997
K9s,A8o,0.43855,0.56145
K9s,K8o,0.71145,0.28855
K9s,Q8o,0.65445,0.34555
K9s,J8o,0.64745,0.35255000000000003
K9s,T8o,0.62985,0.37015
K9s,98o,0.72335,0.27664999999999995
K9s,88,0.477,0.523
K9s,87s,0.61115,0.38885000000000003
K9s,86s,0.6183,0.38170000000000004
K9s,85s,0.6246,0.37539999999999996
K9s,84s,0.64045,0.35955000000000004
K9s,83s,0.65505,0.34495
K9s,82s,0.65685,0.34314999999999996
K9s,A7o,0.4466,0.5534
K9s,K7o,0.71125,0.28874999999999995
K9s,Q7o,0.66605,0.33394999999999997
K9s,J7o,0.6556,0.34440000000000004
K9s,T7o,0.64015,0.35985
K9s,97o,0.7289,0.2711
K9s,87o,0.63895,0.36105
K9s,77,0.47525,0.52475
K9s,76s,0.60995,0.39005
K9s,75s,0.61575,0.38425
K9s,74s,0.6606,0.33940000000000003
K9s,73s,0.67655,0.32345
K9s,72s,0.65325,0.34675
K9s,A6o,0.4485,0.5515
K9s,K6o,0.70915,0.29085000000000005
K9s,Q6o,0.64655,0.35345000000000004
K9s,J6o,0.6676,0.33240000000000003
K9s,T6o,0.65945,0.34055
K9s,96o,0.73495,0.26505
K9s,86o,0.65585,0.34414999999999996
K9s,76o,0.63945,0.36055000000000004
K9s,66,0.4723,0.5277000000000001
K9s,65s,0.61815,0.38185
K9s,64s,0.6231,0.3769
K9s,63s,0.6676,0.33240000000000003
K9s,62s,0.67795,0.32204999999999995
K9s,A5o,0.4275,0.5725
K9s,K5o,0.71245,0.28755
K9s,Q5o,0.65525,0.34475
K9s,J5o,0.66095,0.33904999999999996
K9s,T5o,0.6723,0.3277
K9s,95o,0.7429,0.2571
K9s,85o,0.6666,0.33340000000000003
K9s,75o,0.651,0.349
K9s,65o,0.63775,0.36224999999999996
K9s,55,0.48135,0.51865
K9s,54s,0.63215,0.36785
K9s,53s,0.61815,0.38185
K9s,52s,0.62775,0.37224999999999997
K9s,A4o,0.45655,0.54345
K9s,K4o,0.71945,0.28054999999999997
K9s,Q4o,0.6617,0.33830000000000005
K9s,J4o,0.66885,0.33115000000000006
K9s,T4o,0.6682,0.3318
K9s,94o,0.76535,0.23465000000000003
K9s,84o,0.68085,0.31915000000000004
K9s,74o,0.66905,0.33094999999999997
K9s,64o,0.6576,0.34240000000000004
K9s,54o,0.64315,0.35685
K9s,44,0.5031,0.4969
K9s,43s,0.6263,0.37370000000000003
K9s,42s,0.67165,0.32835000000000003
K9s,A3o,0.4488,0.5512
K9s,K3o,0.70605,0.29395000000000004
K9s,Q3o,0.6681,0.3319
K9s,J3o,0.65975,0.34025000000000005
K9s,T3o,0.65945,0.34055
K9s,93o,0.76215,0.23785
K9s,83o,0.6908,0.30920000000000003
K9s,73o,0.676,0.32399999999999995
K9s,63o,0.6746,0.3254
K9s,53o,0.6558,0.34419999999999995
K9s,43o,0.6592,0.3408
K9s,33,0.4986,0.5014000000000001
K9s,32s,0.6403,0.3597
K9s,A2o,0.4613,0.5387
K9s,K2o,0.7212,0.27880000000000005
K9s,Q2o,0.6669,0.33309999999999995
K9s,J2o,0.6693,0.3307
K9s,T2o,0.6712,0.3288
K9s,92o,0.77475,0.22524999999999995
K9s,82o,0.6954,0.3046
K9s,72o,0.6977,0.3023
K9s,62o,0.68275,0.31725000000000003
K9s,52o,0.6773,0.3227
K9s,42o,0.6727,0.32730000000000004
K9s,32o,0.6728,0.32720000000000005
K9s,22,0.5091,0.4909
K8s,K7s,0.6477,0.35229999999999995
K8s,K6s,0.6766,0.3234
K8s,K5s,0.63715,0.36285
K8s,K4s,0.6767,0.32330000000000003
K8s,K3s,0.6766,0.3234
K8s,K2s,0.64505,0.35495
K8s,AQo,0.3948,0.6052
K8s,KQo,0.31205,0.6879500000000001
K8s,QQ,0.31465,0.68535
K8s,QJs,0.5514,0.4486
K8s,QTs,0.5578,0.44220000000000004
K8s,Q9s,0.5935,0.4065
K8s,Q8s,0.74775,0.25225
K8s,Q7s,0.6135,0.38649999999999995
K8s,Q6s,0.6233,0.37670000000000003
K8s,Q5s,0.611,0.389
K8s,Q4s,0.64785,0.35214999999999996
K8s,Q3s,0.6077,0.3923
K8s,Q2s,0.6211,0.3789
K8s,AJo,0.3995,0.6005
K8s,KJo,0.31155,0.68845
K8s,QJo,0.5844,0.41559999999999997
K8s,JJ,0.3217,0.6783
K8s,JTs,0.5419,0.45809999999999995
K8s,J9s,0.5608,0.43920000000000003
K8s,J8s,0.728,0.272
K8s,J7s,0.6137,0.3863
K8s,J6s,0.64635,0.35365
K8s,J5s,0.61115,0.38885000000000003
K8s,J4s,0.6429,0.3571
K8s,J3s,0.62145,0.37855000000000005
K8s,J2s,0.61195,0.38805
K8s,ATo,0.377,0.623
K8s,KTo,0.30405,0.6959500000000001
K8s,QTo,0.58935,0.41064999999999996
K8s,JTo,0.5775,0.4225
K8s,TT,0.3074,0.6926
K8s,T9s,0.5633,0.4367
K8s,T8s,0.71475,0.28525
K8s,T7s,0.60055,0.39944999999999997
K8s,T6s,0.6071,0.3929
K8s,T5s,0.6148,0.3852
K8s,T4s,0.6109,0.3891
K8s,T3s,0.6472,0.3528
K8s,T2s,0.61675,0.38325
K8s,A9o,0.3857,0.6143000000000001
K8s,K9o,0.3353,0.6647000000000001
K8s,Q9o,0.60525,0.39475000000000005
K8s,J9o,0.58565,0.41435
K8s,T9o,0.5877,0.4123
K8s,99,0.3198,0.6802
K8s,98s,0.66045,0.33955
K8s,97s,0.59315,0.40685000000000004
K8s,96s,0.5978,0.4022
K8s,95s,0.6018,0.3982
K8s,94s,0.65355,0.34645000000000004
K8s,93s,0.6215,0.37849999999999995
K8s,92s,0.614,0.386
K8s,A8o,0.2894,0.7106
K8s,K8o,0.5242,0.4758
K8s,Q8o,0.7482,0.2518
K8s,J8o,0.7306,0.2694
K8s,T8o,0.71595,0.28405
K8s,98o,0.71165,0.28835
K8s,88,0.33395,0.66605
K8s,87s,0.7169,0.2831
K8s,86s,0.7167,0.2833
K8s,85s,0.6994,0.3006
K8s,84s,0.7441,0.2559
K8s,83s,0.7224,0.27759999999999996
K8s,82s,0.7267,0.2733
K8s,A7o,0.43995,0.5600499999999999
K8s,K7o,0.6796,0.3204
K8s,Q7o,0.66165,0.33835000000000004
K8s,J7o,0.6502,0.3498
K8s,T7o,0.62865,0.37134999999999996
K8s,97o,0.6173,0.38270000000000004
K8s,87o,0.71095,0.28905000000000003
K8s,77,0.45365,0.54635
K8s,76s,0.60095,0.39905
K8s,75s,0.62085,0.37915
K8s,74s,0.65695,0.34304999999999997
K8s,73s,0.64805,0.35195
K8s,72s,0.68705,0.31294999999999995
K8s,A6o,0.42395,0.57605
K8s,K6o,0.6862,0.31379999999999997
K8s,Q6o,0.6535,0.34650000000000003
K8s,J6o,0.6552,0.3448
K8s,T6o,0.63565,0.36434999999999995
K8s,96o,0.6359,0.3641
K8s,86o,0.72125,0.27875000000000005
K8s,76o,0.63585,0.36415
K8s,66,0.46255,0.53745
K8s,65s,0.63025,0.36975
K8s,64s,0.6071,0.3929
K8s,63s,0.62925,0.37075
K8s,62s,0.6401,0.3599
K8s,A5o,0.426,0.5740000000000001
K8s,K5o,0.6727,0.32730000000000004
K8s,Q5o,0.6434,0.35660000000000003
K8s,J5o,0.6493,0.3507
K8s,T5o,0.64745,0.35255000000000003
K8s,95o,0.6446,0.35540000000000005
K8s,85o,0.73755,0.26244999999999996
K8s,75o,0.6559,0.34409999999999996
K8s,65o,0.64355,0.35645000000000004
K8s,55,0.48545,0.5145500000000001
K8s,54s,0.6037,0.3963
K8s,53s,0.6155,0.38449999999999995
K8s,52s,0.6291,0.3709
K8s,A4o,0.4348,0.5651999999999999
K8s,K4o,0.6778,0.32220000000000004
K8s,Q4o,0.6613,0.3387
K8s,J4o,0.6559,0.34409999999999996
K8s,T4o,0.65355,0.34645000000000004
K8s,94o,0.6624,0.3376
K8s,84o,0.74925,0.25075000000000003
K8s,74o,0.66245,0.33755
K8s,64o,0.65095,0.34904999999999997
K8s,54o,0.6353,0.3647
K8s,44,0.4842,0.5158
K8s,43s,0.62,0.38
K8s,42s,0.6576,0.34240000000000004
K8s,A3o,0.43705,0.5629500000000001
K8s,K3o,0.68645,0.31355
K8s,Q3o,0.6588,0.34119999999999995
K8s,J3o,0.65585,0.34414999999999996
K8s,T3o,0.6613,0.3387
K8s,93o,0.65715,0.34285
K8s,83o,0.77025,0.22975
K8s,73o,0.6814,0.3186
K8s,63o,0.6727,0.32730000000000004
K8s,53o,0.6577,0.34230000000000005
K8s,43o,0.66325,0.33675
K8s,33,0.49465,0.50535
K8s,32s,0.67325,0.32675
K8s,A2o,0.4319,0.5681
K8s,K2o,0.6837,0.3163
K8s,Q2o,0.6531,0.3469
K8s,J2o,0.6605,0.3395
K8s,T2o,0.6504,0.3496
K8s,92o,0.6582,0.3418
K8s,82o,0.7205,0.27949999999999997
K8s,72o,0.69655,0.30345
K8s,62o,0.6855,0.3145
K8s,52o,0.66015,0.33985
K8s,42o,0.666,0.33399999999999996
K8s,32o,0.6733,0.3267
K8s,22,0.50055,0.49944999999999995
K7s,K6s,0.6156,0.38439999999999996
K7s,K5s,0.6448,0.35519999999999996
K7s,K4s,0.6227,0.37729999999999997
K7s,K3s,0.6116,0.38839999999999997
K7s,K2s,0.62805,0.37195
K7s,AQo,0.39215,0.60785
K7s,KQo,0.2907,0.7093
K7s,QQ,0.319,0.681
K7s,QJs,0.54475,0.45525000000000004
K7s,QTs,0.54455,0.45545
K7s,Q9s,0.58525,0.41474999999999995
K7s,Q8s,0.579,0.42100000000000004
K7s,Q7s,0.7243,0.27569999999999995
K7s,Q6s,0.62695,0.37305
K7s,Q5s,0.6206,0.37939999999999996
K7s,Q4s,0.61465,0.38534999999999997
K7s,Q3s,0.62725,0.37275
K7s,Q2s,0.62395,0.37605
K7s,AJo,0.38585,0.61415
K7s,KJo,0.30915,0.69085
K7s,QJo,0.5882,0.41180000000000005
K7s,JJ,0.3293,0.6707000000000001
K7s,JTs,0.5741,0.42589999999999995
K7s,J9s,0.5577,0.4423
K7s,J8s,0.59375,0.40625
K7s,J7s,0.702,0.29800000000000004
K7s,J6s,0.6122,0.38780000000000003
K7s,J5s,0.6209,0.3791
K7s,J4s,0.6132,0.38680000000000003
K7s,J3s,0.6152,0.38480000000000003
K7s,J2s,0.6591,0.3409
K7s,ATo,0.3827,0.6173
K7s,KTo,0.33115,0.66885
K7s,QTo,0.57135,0.42865
K7s,JTo,0.57805,0.42195000000000005
K7s,TT,0.31735,0.68265
K7s,T9s,0.5743,0.42569999999999997
K7s,T8s,0.55765,0.44235
K7s,T7s,0.69235,0.30765
K7s,T6s,0.6367,0.36329999999999996
K7s,T5s,0.6139,0.3861
K7s,T4s,0.6162,0.38380000000000003
K7s,T3s,0.6157,0.3843
K7s,T2s,0.6291,0.3709
K7s,A9o,0.4107,0.5892999999999999
K7s,K9o,0.35215,0.64785
K7s,Q9o,0.6007,0.3993
K7s,J9o,0.60025,0.39975000000000005
K7s,T9o,0.5678,0.43220000000000003
K7s,99,0.31415,0.6858500000000001
K7s,98s,0.5783,0.42169999999999996
K7s,97s,0.67575,0.32425000000000004
K7s,96s,0.64205,0.35795
K7s,95s,0.63845,0.36155000000000004
K7s,94s,0.65445,0.34555
K7s,93s,0.61315,0.38685
K7s,92s,0.6188,0.3812
K7s,A8o,0.4039,0.5961000000000001
K7s,K8o,0.36955,0.63045
K7s,Q8o,0.60875,0.39125
K7s,J8o,0.602,0.398
K7s,T8o,0.58975,0.41025
K7s,98o,0.57835,0.42164999999999997
K7s,88,0.32865,0.67135
K7s,87s,0.6539,0.34609999999999996
K7s,86s,0.58815,0.41185000000000005
K7s,85s,0.59845,0.40154999999999996
K7s,84s,0.6132,0.38680000000000003
K7s,83s,0.61685,0.38315
K7s,82s,0.622,0.378
